"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000119906",907.139147186227,-0.261353907716406,0.158093287269477,-1.65316258666263,0.0982977785376402,0.314148209166277
"ENSG00000119912",966.296391312918,-0.20454787673469,0.144827343260717,-1.41235675618563,0.157844942594522,0.418664916239468
"ENSG00000119913",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000119915",31.4551242163157,0.419116718252796,0.494358059390862,0.847799909986747,0.396549413237533,0.695269838328599
"ENSG00000119917",818.624790953958,-0.0175496442238441,0.252834204146317,-0.0694116695290484,0.944661940383121,0.985743391718929
"ENSG00000119919",0,NA,NA,NA,NA,NA
"ENSG00000119922",380.996285874915,-0.632244876483304,0.273587341792695,-2.31094345352562,0.0208359784632908,0.109569754800882
"ENSG00000119927",383.753293051486,0.0967288454037449,0.139870809359987,0.691558487767043,0.489214638739569,0.76243193218861
"ENSG00000119929",165.017174321241,0.0943254736280889,0.207758150178283,0.454015756046854,0.649817486397541,0.865946677494944
"ENSG00000119938",3635.17179425502,-0.413539569143606,0.17522321196002,-2.36007298643721,0.0182713398736079,0.100515598396583
"ENSG00000119943",226.838703849396,-0.33652489078207,0.264523127992451,-1.27219458402773,0.203303991468528,0.483973428291551
"ENSG00000119946",62.327310408159,0.47726472049136,0.349577830662923,1.36526026145965,0.172171264086977,0.440101776846619
"ENSG00000119950",1601.44485066414,0.142093830700363,0.128129653323475,1.10898474330243,0.267436763698236,0.566796779486396
"ENSG00000119953",619.814760383156,0.172646858237939,0.127172223441848,1.35758307565397,0.174596016234454,0.443369662285513
"ENSG00000119965",180.319511713199,-0.390662690269343,0.179890782576491,-2.17166596683868,0.0298808673446611,0.141023912725114
"ENSG00000119969",92.1756240710345,-0.261498349338319,0.357568210549385,-0.731324378463454,0.464581043319433,0.745584391339707
"ENSG00000119973",0.79826708581999,-1.19314455723805,2.00014263458152,-0.596529735734416,0.550821395147728,NA
"ENSG00000119977",2174.02495096331,-0.416078928226306,0.163683797137703,-2.54196771764935,0.0110230354005603,0.0695599463089525
"ENSG00000119979",1545.14847714604,0.315567187271937,0.106518858298025,2.9625475931128,0.0030510463778898,0.0259888061828689
"ENSG00000119986",691.961036110224,0.134229771884045,0.151004139918643,0.888914515564702,0.374049023675384,0.674418557628866
"ENSG00000120008",2078.25339762147,0.207876583244553,0.104875820856203,1.98212115573881,0.047465682287583,0.19376489440578
"ENSG00000120029",614.622601739402,0.0810330719162736,0.0996592575751768,0.813101300249475,0.416159981042834,0.710328289518056
"ENSG00000120049",29.2781842103705,-0.840449027871769,0.392401262759303,-2.14181020204131,0.0322087581399785,0.148403298457552
"ENSG00000120051",17.05045317054,0.45461392040153,0.519459145033044,0.875167806262437,0.381482607343395,0.680593013101156
"ENSG00000120053",350.274629271817,0.00847409290155464,0.159491126773314,0.0531320649179372,0.957626683416464,0.989848220061585
"ENSG00000120054",0,NA,NA,NA,NA,NA
"ENSG00000120057",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000120063",1164.76810751851,0.0775998942269823,0.138893855536924,0.558699259423704,0.576366984851079,0.821328376512005
"ENSG00000120068",7.74476450668624,-0.277968727823316,1.24316586987496,-0.223597457555101,0.823070542162655,NA
"ENSG00000120071",87.1687200733401,-0.29215716020531,0.508852363126596,-0.574149166587686,0.565866864779231,0.815472272291052
"ENSG00000120075",99.8379314531045,-0.0680406230048093,0.591003038281908,-0.115127365846728,0.908344169308142,0.974365861003519
"ENSG00000120088",0,NA,NA,NA,NA,NA
"ENSG00000120093",1129.25111056733,-0.100275112343636,0.131879400025703,-0.760354629487947,0.44704263550661,0.733408419552729
"ENSG00000120094",0,NA,NA,NA,NA,NA
"ENSG00000120129",3440.70375496308,2.9652108028191,0.203695128555544,14.5571021940789,5.26424315691566e-48,1.59453925222975e-44
"ENSG00000120137",1255.77104232266,-0.25631047604968,0.2609521718055,-0.982212465511575,0.325995187688753,0.631732082064462
"ENSG00000120149",159.979145649344,-0.999449895394461,0.572851680280913,-1.74469226467897,0.081038450509043,0.276692049535301
"ENSG00000120156",213.564955297331,-0.350523850858325,0.269568592266102,-1.30031413493568,0.193493325430736,0.4699256596614
"ENSG00000120158",102.389518073509,-0.0423504264443722,0.180431987651953,-0.234716842592593,0.814428514388227,0.942717811862558
"ENSG00000120159",247.030268239155,-0.322350444037433,0.159376858734977,-2.02256743291358,0.0431177647037627,0.180245830232987
"ENSG00000120160",0,NA,NA,NA,NA,NA
"ENSG00000120162",56.5435318596547,2.00106850454457,0.420702052420526,4.75649807989131,1.9698011180773e-06,5.13470532414469e-05
"ENSG00000120210",4.30758912426076,1.00245539084691,0.780592400672016,1.28422386636597,0.199063636735011,NA
"ENSG00000120211",0.960533338916971,-1.43942011728261,1.71846462173298,-0.837619872459769,0.402244228244067,NA
"ENSG00000120215",12.735602420664,0.909488615488969,0.544100277285515,1.67154595109996,0.0946138903427452,0.306181061803606
"ENSG00000120217",114.745462021008,-0.667581135292089,0.236708019174429,-2.82027257724696,0.00479828719426421,0.0369634077096294
"ENSG00000120235",0,NA,NA,NA,NA,NA
"ENSG00000120242",0.254141777701219,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000120251",2.20770641348791,1.16670180512673,2.13616246780244,0.546167167859179,0.584951032466469,NA
"ENSG00000120253",462.79701247156,-0.0484654079857135,0.119800921024358,-0.40454954412128,0.685808653004827,0.885470762980231
"ENSG00000120254",1428.75117936185,-0.549983045419614,0.234815683200456,-2.34219042750269,0.019170930661652,0.103694194596686
"ENSG00000120256",1074.82168862306,-0.254440573973799,0.170588192896996,-1.491548562962,0.135817531201062,0.38197892479853
"ENSG00000120262",114.992515281057,0.380247603110766,0.441069021884562,0.862104532950596,0.388629997187233,0.687673946419049
"ENSG00000120265",1030.54450101568,0.297535933365123,0.117600523811348,2.53005619126682,0.011404426079417,0.0714605018505464
"ENSG00000120278",498.903953857213,-0.311624688264386,0.28609300700779,-1.08924259115463,0.276046921550256,0.576651571393082
"ENSG00000120279",3.25826833962745,-0.827891167636569,1.07107180664033,-0.772955802313056,0.439548538080577,NA
"ENSG00000120280",1.58663686070057,0.730980380505267,1.83907723091495,0.397471279736089,0.691019961393823,NA
"ENSG00000120289",0,NA,NA,NA,NA,NA
"ENSG00000120306",516.151730893673,0.2683126955372,0.160620391938041,1.67047715610544,0.0948249954284533,0.306733138779138
"ENSG00000120314",591.642490279665,0.0532405961024382,0.108531517956279,0.490554238114369,0.623741759503087,0.850429325501823
"ENSG00000120318",303.499679874674,-0.570277042451898,0.179294725873406,-3.18066825264315,0.00146935786895922,0.0143285242803844
"ENSG00000120322",33.1472546996035,-0.505174919575796,0.463264373311797,-1.09046788114611,0.275507094255478,0.576160583057059
"ENSG00000120324",75.0113164577084,-0.299466061206925,0.361367721825208,-0.828701743737299,0.407273198827866,0.703805636267462
"ENSG00000120327",111.881624332748,-0.282101234131731,0.307329509415197,-0.917911315019922,0.358665297349659,0.660657437035902
"ENSG00000120328",15.8595593848986,-0.408800778694311,0.464280513162786,-0.88050384865276,0.378586421172454,0.677787442897868
"ENSG00000120329",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000120332",0.657990233586264,-0.472941944840884,2.95588061227853,-0.160000354167322,0.872880795226537,NA
"ENSG00000120333",420.005005383456,0.0572252141574573,0.142330745939277,0.402057993723094,0.68764134630265,0.886325803383288
"ENSG00000120334",102.814711664497,-0.202721249912025,0.22327360038607,-0.907949930316406,0.363904675858917,0.665218625936427
"ENSG00000120337",1.70567388842773,0.00177142438963696,1.46955380498193,0.00120541649011534,0.999038217026116,NA
"ENSG00000120341",233.797529119477,-0.954622023979528,0.294059863545166,-3.24635267278801,0.00116893932907345,0.0118975713298504
"ENSG00000120370",335.455501830735,-0.569773985926618,0.191330841548598,-2.97795160108515,0.00290181803110874,0.0249138515199217
"ENSG00000120436",0,NA,NA,NA,NA,NA
"ENSG00000120437",193.611639907187,0.119230030604137,0.162541288779533,0.733536884685696,0.46323103986946,0.744661251562825
"ENSG00000120438",2767.5336129664,0.108038717609974,0.10359980657423,1.04284671161585,0.297019293130245,0.600626063988132
"ENSG00000120440",0.364862628218365,-1.89953432597824,3.2588930400436,-0.582877161857643,0.55997599591713,NA
"ENSG00000120451",3294.65825544771,0.0444536780749511,0.235918219774574,0.188428338080152,0.850540886974894,0.956952993557438
"ENSG00000120457",10.9308375068222,-0.524870841034372,0.52657167479886,-0.996769986222412,0.318876169884369,0.623467543622356
"ENSG00000120458",194.410937858897,-0.166576582673495,0.160520922356464,-1.03772505308425,0.299398077759398,0.602686436155255
"ENSG00000120471",0,NA,NA,NA,NA,NA
"ENSG00000120498",0.793237567566765,0.127674455277563,2.03113919744689,0.0628585453119352,0.949879145578321,NA
"ENSG00000120500",8.09433347045818,-0.324351002633391,0.806077765021238,-0.402381775938014,0.687403079911227,NA
"ENSG00000120509",558.264562099219,-0.101096822510314,0.126435571786643,-0.799591610823832,0.423947449605779,0.716065690290217
"ENSG00000120519",124.303420190999,-0.166506651894944,0.219083771528904,-0.760013627357957,0.447246439234867,0.733408419552729
"ENSG00000120526",248.830702078316,0.68202757698502,0.120026992935395,5.68228496195122,1.3290696935481e-08,6.02657500263053e-07
"ENSG00000120533",687.688953773534,0.0989352435895225,0.10404165358644,0.950919561340157,0.341645210939508,0.646635626890912
"ENSG00000120539",227.224421890857,0.0702463078856493,0.189963202785352,0.369789026799173,0.711539691956035,0.897758444254843
"ENSG00000120549",49.4845125442138,-0.752207227736807,0.475659446276507,-1.58139869527481,0.113786905610902,0.343082358247484
"ENSG00000120555",1.37687183514236,0.0112851301708254,1.3839989981778,0.00815400169052404,0.993494120035997,NA
"ENSG00000120563",0,NA,NA,NA,NA,NA
"ENSG00000120594",1115.38025794284,1.05135839350659,0.463979610269379,2.26595818056786,0.0234539438405776,0.11887884185594
"ENSG00000120616",485.35813653082,-0.221442934505851,0.101435499683328,-2.18309107952517,0.0290291033762075,0.138209924750916
"ENSG00000120645",14.7956684505259,-0.00655168452145887,0.861281466700684,-0.00760690294028553,0.993930628122483,0.997883948486245
"ENSG00000120647",142.123125872483,-0.141544984152442,0.207998183209158,-0.68051067547118,0.496181164593637,0.767702226855362
"ENSG00000120656",470.105367535325,-0.140708117421937,0.131673009248844,-1.06861776931078,0.285241938329631,0.587833604028066
"ENSG00000120658",257.664879891248,0.192563864463583,0.302592613962907,0.636379923295774,0.524528823355308,0.78554797505588
"ENSG00000120659",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000120662",140.388695822709,0.238967391345641,0.164959736817627,1.44864071655155,0.147437944217978,0.402332912645274
"ENSG00000120669",24.6203001557445,-0.492446201174408,0.674076788167998,-0.730549115202106,0.465054602568815,0.745960446355629
"ENSG00000120675",682.976302708869,0.389216962679464,0.176590409986256,2.20406624974571,0.027519685280534,0.132858622741664
"ENSG00000120685",513.013967272727,0.0665390979302452,0.144163760815186,0.461552178952562,0.644402494684664,0.863022824443158
"ENSG00000120686",1910.41792891698,0.0638549970614294,0.0954693812474482,0.668853157180551,0.503589153775741,0.773086583124025
"ENSG00000120688",401.2637113406,0.400608620300774,0.114763625858959,3.49072815800634,0.000481706112998965,0.00582224501991663
"ENSG00000120690",1426.8218637027,0.845917215806117,0.129507395110521,6.53180627318013,6.49811749300634e-11,4.62037509068455e-09
"ENSG00000120693",449.272104669608,-0.171891154475467,0.316371494473099,-0.543320613514007,0.586909073925108,0.828031594550613
"ENSG00000120694",1265.5989202698,-0.168526051772604,0.141669897700281,-1.18956852872966,0.234216021483998,0.526041358811844
"ENSG00000120696",159.040469500066,-0.462657100129648,0.149593721826065,-3.0927574665706,0.00198306130803921,0.0184028575430477
"ENSG00000120697",472.718179745672,0.305919891042622,0.13075662744465,2.33961289015443,0.0193037366468393,0.104226414087837
"ENSG00000120699",236.734911755663,0.0208670254367899,0.246275901447248,0.0847302773603268,0.932475824661483,0.981788294202996
"ENSG00000120705",2930.85567739813,0.182518113317776,0.112545863973957,1.62172208620666,0.104862867575199,0.327183380598761
"ENSG00000120708",11306.5892430699,-0.353888798253861,0.421060471629372,-0.840470246196283,0.400644777376349,0.698729289885399
"ENSG00000120709",1277.98067076058,-0.0556362042236719,0.103470626769475,-0.537700465926675,0.590783857535025,0.831004135076433
"ENSG00000120725",1071.95844216632,-0.107791700459005,0.148643499694125,-0.725169285443465,0.468348183174093,0.748378691092175
"ENSG00000120727",1182.0504155228,0.208802553351484,0.091683435328318,2.27742942445125,0.0227605946575452,0.116259428697646
"ENSG00000120729",2.77995012894384,0.13126799435295,1.2391892774104,0.105930544062863,0.915637459745509,NA
"ENSG00000120733",1942.24022709798,0.123639141382198,0.0923218074330189,1.33921924645919,0.180499308599468,0.451919660892534
"ENSG00000120738",681.209937110999,-0.815869659267498,0.373876988715373,-2.18218741429044,0.0290957037846697,0.138439972924544
"ENSG00000120742",1932.64310507143,-0.0749756888487638,0.146113845800168,-0.51313199264705,0.607858993703414,0.84196309307099
"ENSG00000120756",10.5453510108517,-1.44063242180332,0.527528162996428,-2.73091092164699,0.0063159540426475,0.045227008972055
"ENSG00000120784",216.816695032696,0.20306000002922,0.164574213810391,1.23385064602629,0.21725856314051,0.503424256236693
"ENSG00000120798",489.849841112597,-0.0225806297206685,0.178135928968271,-0.126760670076223,0.899129825292756,0.9714579849527
"ENSG00000120800",823.891345474223,0.522024911309229,0.188050580155594,2.77598139222598,0.00550353581734096,0.0408232296899733
"ENSG00000120802",527.465716459401,-0.572328356467698,0.144502180278384,-3.96069011114645,7.47334668274326e-05,0.00123698180885406
"ENSG00000120805",2250.13706534136,-0.301386175482967,0.102734429764704,-2.93364333819968,0.00335008926970888,0.027908196914049
"ENSG00000120820",961.185129610047,-0.41459452159967,0.182989794487557,-2.26567018538218,0.0234715843066109,0.118928452433464
"ENSG00000120832",328.29970816582,0.674984629171108,0.235001882244463,2.87225201230068,0.00407557811934875,0.0326280423752947
"ENSG00000120833",96.4405764582049,-0.258476797682413,0.25796701731107,-1.00197614554239,0.316355114057271,0.620609509809568
"ENSG00000120837",1847.89912137305,0.95690635237165,0.340798012631329,2.80784017777363,0.00498749724217525,0.0380340612954402
"ENSG00000120860",847.260238426342,-0.0699167235189608,0.129773609697191,-0.538759179790885,0.590053033247698,0.830336911939852
"ENSG00000120868",570.489262212029,0.150693675228579,0.13809067140606,1.09126614922061,0.275155788232488,0.575584863643789
"ENSG00000120875",5.17918172590699,-0.184569117491029,0.894807744490048,-0.206266785940945,0.836582521628192,NA
"ENSG00000120885",14856.1536220516,-0.147016743487404,0.209010557557951,-0.703393862994895,0.48181033002171,0.757096525158553
"ENSG00000120889",2488.84622494407,-0.339605571784655,0.160568016790041,-2.11502625849034,0.0344277093705063,0.155277776284446
"ENSG00000120896",3611.69348801371,0.481104694489284,0.180710396979673,2.66229670528254,0.00776094344502812,0.0531188451564534
"ENSG00000120899",402.715354688727,1.13059895261426,0.416478049362179,2.71466636560014,0.00663425689146465,0.0468855905838694
"ENSG00000120903",0.514720836203181,-0.539248078068802,2.52744748183257,-0.213356788595984,0.831048682191161,NA
"ENSG00000120907",4.6413158872154,0.683720712402066,0.818040271199579,0.835803244013224,0.403265601214328,NA
"ENSG00000120910",373.277387335374,0.323461212521041,0.165548135427708,1.95388013090786,0.0507153948559759,0.20308954391691
"ENSG00000120913",2759.05562753562,0.120018806765494,0.172977110453906,0.693842130039952,0.487781218546793,0.76144065918479
"ENSG00000120915",45.5589674771176,-0.639939415204653,0.419209032634261,-1.52654013961328,0.126875401887312,0.366730422806563
"ENSG00000120925",615.198935447328,0.0494503978315202,0.107849824674225,0.458511620031762,0.646584916148175,0.863843379945669
"ENSG00000120937",0,NA,NA,NA,NA,NA
"ENSG00000120942",291.569810256613,0.673558247008918,0.166310300387038,4.05000920232487,5.12156188903765e-05,0.00088951897717288
"ENSG00000120948",2588.88371068091,-0.246165013215841,0.13896509332047,-1.77141616886591,0.0764915217976767,0.266374821252199
"ENSG00000120949",1.14122956170692,0.113047534651582,1.87217603566077,0.0603829621244366,0.951850628149484,NA
"ENSG00000120952",0.694008552670048,3.00636900215421,3.44318881344928,0.873135098026332,0.382589445271375,NA
"ENSG00000120963",735.972643665485,-0.132920342056211,0.13389661028477,-0.992708790562489,0.320851889792754,0.626279400813411
"ENSG00000120992",459.042697540031,0.146434464022617,0.162703187407949,0.90000980531167,0.368115032618931,0.668878484584728
"ENSG00000121005",10.8531465714144,0.182610176135894,1.26069288624776,0.144849057314349,0.884830048492624,0.966741197949186
"ENSG00000121022",900.57310751995,-0.0504594229236028,0.0940043572142506,-0.536777490096527,0.591421322175982,0.831591860027411
"ENSG00000121039",7825.20423505451,-0.0962645665726279,0.327672624115463,-0.293782755982406,0.768923912670076,0.923220525225237
"ENSG00000121053",1.89914162588173,0.0759454737508628,1.16956669174577,0.0649347098261682,0.948225984455731,NA
"ENSG00000121057",408.089764381521,0.0195420449108729,0.190317740569568,0.102681152331827,0.918216032826013,0.977807749764447
"ENSG00000121058",269.889906545836,0.052623693651126,0.147674722115882,0.35634868918075,0.721579450555964,0.902495728686933
"ENSG00000121060",1698.17055163595,-0.190920789112019,0.157508859071757,-1.2121273065983,0.225463652438383,0.51451360957657
"ENSG00000121064",2697.44200036528,-0.0500235278684084,0.144128253278097,-0.347076487299734,0.728533857246753,0.905848809844894
"ENSG00000121067",920.016788658089,-0.0205542667325901,0.127161433451259,-0.161639155636512,0.871590021011866,0.963647051814782
"ENSG00000121068",3217.13095113331,0.309973232967175,0.146669487153369,2.11341321895428,0.0345654155195979,0.155523831861055
"ENSG00000121073",491.021704556737,0.122410390012738,0.184143854748166,0.664754141158528,0.506207758572349,0.774340113769822
"ENSG00000121075",672.340551182316,0.0548672515424653,0.343806007667754,0.159587820802386,0.873205773605043,0.963963317077984
"ENSG00000121089",2.70420851427432,-1.40118021655056,1.65910182215946,-0.844541424664828,0.398366925331938,NA
"ENSG00000121101",6.17949366572911,0.575680533537013,1.07477242702873,0.535630166032929,0.592214176057565,NA
"ENSG00000121104",172.384796065789,-0.421980272503574,0.157051285560614,-2.68689473631027,0.00721196766910997,0.0500344710713104
"ENSG00000121152",12.2867579887787,0.314932223904015,0.489268066381365,0.643680316668242,0.519782756272724,0.782841291897888
"ENSG00000121207",25.6567831619817,-0.464212868647641,0.932251074687516,-0.497948333074587,0.618520459244984,0.847890329042839
"ENSG00000121210",445.587234703378,-0.629070855675274,0.185454784145414,-3.39204436582247,0.000693732062419166,0.00772542065098402
"ENSG00000121211",4.5870888315377,-0.110263858231912,0.84366106563165,-0.130696867170653,0.896015110722546,NA
"ENSG00000121236",171.603230380309,-0.409573436139018,0.166002643411344,-2.46727056703622,0.0136147439289105,0.0815323435363185
"ENSG00000121270",7.17313106665625,-0.107816856051758,0.789919809054912,-0.136490887829176,0.891433227597329,NA
"ENSG00000121274",334.826628369117,0.198886451308213,0.148181541795424,1.34218100917584,0.179537312491465,0.450681559195123
"ENSG00000121281",240.401893067471,0.109235795821545,0.312421876217206,0.349641955756008,0.726607419772845,0.904898394248807
"ENSG00000121289",588.7713121232,0.0801781779999626,0.142599867040689,0.56225983701012,0.573938998144454,0.820183631524604
"ENSG00000121297",877.239021588989,-0.25663363032449,0.137895738254161,-1.86107006332188,0.0627342831501105,0.233959792737854
"ENSG00000121310",904.080240958138,-0.224642198824272,0.17424955055889,-1.28919815347444,0.197329206824911,0.475320431869294
"ENSG00000121314",0,NA,NA,NA,NA,NA
"ENSG00000121316",41.4965358149121,-0.308073839307563,0.328579495157486,-0.937593014317298,0.348453602738229,0.651924621799935
"ENSG00000121318",1.41356493824509,-0.567456078083068,1.41746049946074,-0.40033290402022,0.688911335888116,NA
"ENSG00000121335",1.35639478331599,-0.167750739048769,1.75968102160553,-0.0953301973420801,0.924052557860749,NA
"ENSG00000121350",318.671361395971,0.0799753245635187,0.178316559798294,0.44850194874769,0.653790980074351,0.868207717071234
"ENSG00000121351",1.43973470566204,-0.34526646778703,1.34821608008414,-0.256091343878262,0.797880305758308,NA
"ENSG00000121361",219.572088948185,0.713806922711887,0.255274151686166,2.7962365872023,0.00517015375261147,0.0391699823778713
"ENSG00000121377",0,NA,NA,NA,NA,NA
"ENSG00000121380",1.24290815357602,-0.744894692320529,1.52319556027272,-0.489034180343305,0.624817498357469,NA
"ENSG00000121381",0,NA,NA,NA,NA,NA
"ENSG00000121388",0,NA,NA,NA,NA,NA
"ENSG00000121390",641.477557221723,0.060361540889414,0.136655522541762,0.441705829129353,0.658702090995782,0.870590420519215
"ENSG00000121406",157.717939593904,-0.314650805145423,0.165585163771835,-1.9002354919852,0.0574022225480559,0.22121034618074
"ENSG00000121410",183.587453362823,0.312594134709105,0.402056266328873,0.777488528069378,0.436870600138388,0.725164975788677
"ENSG00000121413",737.958694501475,0.0224899799983076,0.143387434553412,0.156847634999216,0.875364930128633,0.9640711563741
"ENSG00000121417",193.647903754896,-0.511419269537029,0.215786158537389,-2.37002814732631,0.0177867311056476,0.0988113131257884
"ENSG00000121440",2736.00646161411,-0.0640178459522608,0.247834396697472,-0.258308962780523,0.796168469635826,0.93477595614399
"ENSG00000121446",2.66077799185904,-0.186158604413501,1.63330066307068,-0.113976935553013,0.90925607704127,NA
"ENSG00000121454",82.2937102632662,-0.63725948789226,0.268481014975685,-2.37357374393855,0.0176168747812771,0.0981270939913359
"ENSG00000121481",343.385958884253,-0.280585516831591,0.193872620779831,-1.44726736401956,0.147822055925511,0.403235777556172
"ENSG00000121486",528.945492984556,-0.315326304182884,0.168432292251411,-1.87212499436991,0.0611893128192516,0.230525408618797
"ENSG00000121542",316.892619651536,-0.138179585499331,0.138069263609967,-1.0007990329381,0.316923977192091,0.621135931762723
"ENSG00000121552",67.0120638977759,-0.40269562273706,0.705509796158687,-0.570786720368209,0.568144225760181,0.816464922547399
"ENSG00000121570",15.033810078443,-0.274648216144422,0.428339954608854,-0.641192149341339,0.521397849636382,0.783592199855843
"ENSG00000121577",18.5810975140695,-0.0854022349960257,0.700663075612392,-0.121887734588244,0.902987929576806,0.972395323532121
"ENSG00000121578",520.726353734246,0.245339065927297,0.165376417764083,1.4835190485096,0.137936559328441,0.38522020856154
"ENSG00000121579",2568.02559260686,0.0405343049951534,0.176151340474747,0.230110681451012,0.818005764995703,0.94427847476748
"ENSG00000121594",0.883679549281462,-1.14199799164664,2.75600371589467,-0.414367362808839,0.678605087157239,NA
"ENSG00000121621",33.3582997266838,-1.28798032134696,0.350855215552566,-3.67097384976451,0.00024162806362365,0.00327614773820965
"ENSG00000121634",0,NA,NA,NA,NA,NA
"ENSG00000121644",1444.69949888746,0.25407972798504,0.123761802598178,2.05297371766611,0.0400751265760025,0.172013889871875
"ENSG00000121653",258.752757427828,-0.494790970284682,0.284798223792398,-1.73733868033305,0.0823274078728638,0.279252226945834
"ENSG00000121671",561.868884103429,-0.276249071264428,0.163849051282855,-1.68599738052517,0.0917963038967813,0.299817774965873
"ENSG00000121680",265.005825613324,0.287215114911973,0.143505718049457,2.00141930799572,0.0453472216436966,0.18722284389247
"ENSG00000121690",90.104030234884,-0.649851956630385,0.216690652574292,-2.99898472273779,0.0027088088903673,0.023631860970399
"ENSG00000121691",2105.15535143999,0.77109849477958,0.193788905561394,3.97906419124333,6.91870604164464e-05,0.00116168296009654
"ENSG00000121716",339.658383860287,0.257550632042165,0.169471060421049,1.51973222686094,0.128578288563353,0.369580220211043
"ENSG00000121741",1565.83278879562,0.0057391731693819,0.140963952301713,0.0407137645878289,0.967524088140407,0.991686203541465
"ENSG00000121742",0,NA,NA,NA,NA,NA
"ENSG00000121743",111.65458310643,-1.25935560942823,0.746689605635949,-1.68658516192368,0.0916831470754813,0.299642050595202
"ENSG00000121749",1032.65270604524,-0.0114936567885412,0.117360028116103,-0.0979350207480408,0.921983891107512,0.979531603797307
"ENSG00000121753",515.009318318253,-0.684757086887269,0.167553398694122,-4.08679914716221,4.37365442018476e-05,0.000774725101680681
"ENSG00000121764",0.270319887763909,1.72808788989606,3.5155535171933,0.491554994524931,0.623033965778922,NA
"ENSG00000121766",531.865283518046,-0.159830548019596,0.126942463509839,-1.25907866918943,0.208001918206514,0.489996741520866
"ENSG00000121769",83.0516200778923,-0.701493886944272,0.329007317895928,-2.13215283912368,0.0329942840149253,0.151011916411618
"ENSG00000121774",1969.91236232661,-0.192047020555461,0.157419768973149,-1.21996761784232,0.222477150771016,0.510131180685395
"ENSG00000121775",249.148077518906,-0.156054234030221,0.158248476390519,-0.986134195978719,0.324067265075844,0.630098731818249
"ENSG00000121797",0,NA,NA,NA,NA,NA
"ENSG00000121807",0,NA,NA,NA,NA,NA
"ENSG00000121851",560.975351102524,0.252508687466944,0.141662116779943,1.7824715118382,0.074672372875309,0.262028055420889
"ENSG00000121853",0,NA,NA,NA,NA,NA
"ENSG00000121858",242.63386047969,-0.927826811904716,0.340807020249002,-2.72244043337729,0.00648017144794717,0.0460761486287136
"ENSG00000121864",414.08469830892,-0.0385537115080767,0.129844507175207,-0.296922159795747,0.766525937627725,0.922294570707672
"ENSG00000121871",0.360058391296692,2.08582350737146,3.23978618341007,0.643815174610075,0.519695292471402,NA
"ENSG00000121879",1165.4141455027,0.564216183556416,0.152279495242466,3.70513563009941,0.00021127764862694,0.00294557611900437
"ENSG00000121892",2516.85044307388,0.199937361051376,0.0888039795834694,2.25144595984518,0.0243573059689293,0.121947569884111
"ENSG00000121895",4.37439807293922,-1.4418366391962,0.921355189114226,-1.56490857839782,0.117604346976468,NA
"ENSG00000121897",120.556584072632,-0.237655626675496,0.193215258958547,-1.23000444145296,0.218695441661322,0.505067943662937
"ENSG00000121898",2738.76282508629,-0.012976189067999,0.410171525935922,-0.0316360065179809,0.974762328702867,0.992629796130224
"ENSG00000121900",369.628272972183,-0.297077559432536,0.218478001548526,-1.35975959742817,0.173906011624169,0.442582178801554
"ENSG00000121903",137.211774423906,0.0205067795474431,0.21283170958628,0.0963520877002113,0.923240943481237,0.979848296697804
"ENSG00000121904",888.443460555289,0.438444557477344,0.299051203032,1.46611868814461,0.14261595532401,0.393571181374296
"ENSG00000121905",2.78040057044752,-0.689857744334314,0.982217474397781,-0.70234725233053,0.482462631860196,NA
"ENSG00000121931",255.087463566057,0.160727894316861,0.255053685318473,0.630172797213921,0.528581535051403,0.78792742934267
"ENSG00000121933",1.01813214817639,-0.608334445824169,1.72925399385195,-0.351790106015076,0.724995679131324,NA
"ENSG00000121940",942.706207520245,0.110867357929031,0.147399389571347,0.75215615377679,0.451957157960349,0.735791520179509
"ENSG00000121957",583.809104607958,0.515076744902389,0.295815634662403,1.74120866021911,0.0816470097854023,0.2779999917266
"ENSG00000121964",419.135142146323,0.327491193869451,0.190051820107631,1.72316789012589,0.0848581685795437,0.284803170254225
"ENSG00000121966",0,NA,NA,NA,NA,NA
"ENSG00000121988",115.203996365818,-0.365780417374406,0.271268751652696,-1.34840601855503,0.177527829271111,0.447960508882201
"ENSG00000121989",239.616196073328,-0.105173788241799,0.214856615865908,-0.48950686399826,0.624482896219724,0.851133321026612
"ENSG00000122008",672.653665993663,0.110817618939016,0.0948757475581456,1.16802894091664,0.242795091216727,0.535721279996068
"ENSG00000122012",2.83713154023079,-1.34098016286028,1.13834018577193,-1.17801354957081,0.238791204530432,NA
"ENSG00000122025",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000122026",8732.20152478677,-0.0713397805874231,0.109830899055228,-0.649541988648846,0.515988115657794,0.780783925440287
"ENSG00000122033",437.682459951516,-0.176554671996042,0.133596579022839,-1.32155084574328,0.186317760616888,0.461467105054256
